Date Time,p (mbar),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),SWDR (W/m?,PAR (µmol/m?s),Tlog (degC),T (degC)
01.03.2021 15:50:00,1007.56,3.45,91.5,8.55,7.83,0.73,4.85,7.77,1259.5,2.44,3.15,43.54,123.78,244.54,16.87,4.71
01.03.2021 16:00:00,1007.43,3.47,91.8,8.54,7.84,0.7,4.85,7.78,1259.46,2.3,3.2,45.79,126.33,250.02,16.73,4.68
01.03.2021 16:10:00,1007.33,3.48,92.5,8.48,7.84,0.64,4.86,7.78,1259.78,2.38,3.11,44.46,116.01,229.05,16.53,4.58
01.03.2021 16:20:00,1007.3,3.54,92.5,8.52,7.88,0.64,4.88,7.82,1259.43,1.99,2.74,39.04,105.34,206.75,16.31,4.65
01.03.2021 16:30:00,1007.28,3.54,92.2,8.54,7.87,0.67,4.88,7.82,1259.22,2.08,2.99,40.03,94.92,186.89,16.11,4.69
01.03.2021 16:40:00,1007.24,3.54,92.8,8.49,7.88,0.61,4.88,7.82,1259.57,2.18,2.56,40.87,87.11,170.22,15.92,4.6
01.03.2021 16:50:00,1007.17,3.6,93.1,8.5,7.91,0.59,4.9,7.86,1259.38,1.84,2.59,36.36,70.99,139.87,15.74,4.62
01.03.2021 17:00:00,1007.17,3.61,93.3,8.48,7.91,0.57,4.9,7.86,1259.5,2.37,3.26,38.41,53.88,108.19,15.58,4.59
01.03.2021 17:10:00,1007.22,3.55,93.7,8.41,7.88,0.53,4.88,7.82,1260.13,2.38,3.04,35.26,41.02,82.87,15.41,4.47
01.03.2021 17:20:00,1007.25,3.49,94,8.35,7.85,0.5,4.86,7.79,1260.67,2.44,3.3,32.67,27.7,58.42,15.21,4.36
01.03.2021 17:30:00,1007.23,3.47,94.5,8.29,7.84,0.46,4.85,7.78,1261.07,2.5,3.21,26.52,18.77,42.09,15,4.27
01.03.2021 17:40:00,1007.19,3.45,95.1,8.23,7.83,0.4,4.85,7.77,1261.53,2.36,2.84,28.07,11.75,28.45,14.77,4.16
01.03.2021 17:50:00,1007.26,3.41,95.6,8.16,7.8,0.36,4.83,7.75,1262.15,2.37,3.02,26.17,5.65,15.71,14.52,4.04
01.03.2021 18:00:00,1007.32,3.32,95.7,8.11,7.76,0.35,4.8,7.7,1262.69,2.6,3.3,32.24,2.44,7.43,14.29,3.95
01.03.2021 18:10:00,1007.33,3.25,95.8,8.06,7.72,0.34,4.78,7.66,1263.14,2.2,2.73,28.91,0.53,2.52,14.06,3.86
01.03.2021 18:20:00,1007.32,3.19,95.8,8.02,7.68,0.34,4.76,7.63,1263.41,2,3.1,46.41,0,0,13.86,3.8
01.03.2021 18:30:00,1007.35,3.19,95.8,8.02,7.68,0.34,4.76,7.63,1263.45,1.51,2.27,52.97,0,0,13.69,3.8
01.03.2021 18:40:00,1007.44,3.15,96.3,7.95,7.66,0.29,4.74,7.6,1264.12,1.26,1.83,44.92,0,0,13.56,3.68
01.03.2021 18:50:00,1007.49,3.11,96.6,7.91,7.64,0.27,4.73,7.59,1264.55,0.92,1.64,56.78,0,0,13.47,3.6
01.03.2021 19:00:00,1007.52,3.21,95.9,8.02,7.69,0.33,4.76,7.64,1263.66,0.65,1.34,120.6,0,0,13.43,3.8
01.03.2021 19:10:00,1007.62,3.19,96.3,7.98,7.68,0.3,4.76,7.63,1264.13,0.86,1.42,123.6,0,0,13.44,3.72
01.03.2021 19:20:00,1007.64,3.11,96.4,7.93,7.64,0.29,4.73,7.58,1264.59,1.02,2.1,126.3,0,0,13.51,3.63
01.03.2021 19:30:00,1007.65,3.05,96.3,7.9,7.61,0.29,4.71,7.55,1264.87,1.07,2.05,137.5,0,0,13.61,3.58
01.03.2021 19:40:00,1007.69,3.01,96.6,7.85,7.59,0.27,4.7,7.53,1265.3,0.99,1.92,133,0,0,13.72,3.5
01.03.2021 19:50:00,1007.7,2.96,96.6,7.83,7.56,0.27,4.68,7.5,1265.56,1,2.01,144.2,0,0,13.82,3.45
01.03.2021 20:00:00,1007.73,2.94,97.6,7.73,7.55,0.19,4.67,7.49,1266.36,1.15,1.98,120.7,0,0,13.92,3.28
01.03.2021 20:10:00,1007.76,2.87,98.2,7.65,7.51,0.14,4.65,7.45,1267.11,1.27,1.95,96,0,0,14.01,3.13
01.03.2021 20:20:00,1007.79,2.82,99.1,7.55,7.48,0.07,4.63,7.43,1268,1.35,2.11,85.9,0,0,14.06,2.95
01.03.2021 20:30:00,1007.76,2.87,99.6,7.54,7.51,0.03,4.65,7.46,1268.02,1.01,1.58,104.1,0,0,14.04,2.93
01.03.2021 20:40:00,1007.77,2.9,99.8,7.54,7.53,0.02,4.66,7.47,1268.02,0.84,1.83,103.2,0,0,14.01,2.93
01.03.2021 20:50:00,1007.81,3,99.7,7.6,7.58,0.02,4.69,7.52,1267.55,1.03,1.8,135.4,0,0,13.98,3.04
01.03.2021 21:00:00,1007.75,2.91,99.9,7.54,7.53,0.01,4.66,7.48,1268.02,1.67,2.21,149.6,0,0,13.98,2.93
01.03.2021 21:10:00,1007.65,2.82,100,7.48,7.48,0,4.63,7.42,1268.43,1.34,2.26,150.3,0,0,14.01,2.82
01.03.2021 21:20:00,1007.63,2.82,100,7.48,7.48,0,4.63,7.43,1268.39,1.09,1.67,153.9,0,0,14.04,2.82
01.03.2021 21:30:00,1007.61,2.78,100,7.46,7.46,0,4.62,7.41,1268.53,0.85,1.58,188,0,0,14.09,2.78
01.03.2021 21:40:00,1007.52,2.78,100,7.46,7.46,0,4.62,7.41,1268.44,1.35,1.77,192.1,0,0,14.14,2.78
01.03.2021 21:50:00,1007.46,2.63,100,7.38,7.38,0,4.57,7.33,1269.09,1.38,1.82,225.4,0,0,14.18,2.63
01.03.2021 22:00:00,1007.43,2.56,100,7.35,7.35,0,4.55,7.29,1269.39,0.84,1.14,217.6,0,0,14.19,2.56
01.03.2021 22:10:00,1007.44,2.53,100,7.33,7.33,0,4.54,7.27,1269.57,1.13,1.8,237.8,0,0,14.2,2.53
01.03.2021 22:20:00,1007.4,2.47,100,7.3,7.3,0,4.52,7.25,1269.78,1.08,1.7,226.5,0,0,14.19,2.47
01.03.2021 22:30:00,1007.38,2.4,100,7.26,7.26,0,4.5,7.21,1270.09,1.13,1.49,218,0,0,14.18,2.4
01.03.2021 22:40:00,1007.4,2.34,100,7.23,7.23,0,4.48,7.18,1270.41,1.37,1.91,213.6,0.01,0,14.17,2.34
01.03.2021 22:50:00,1007.3,2.23,100,7.18,7.18,0,4.44,7.12,1270.83,1.82,2.27,216,0,0,14.15,2.23
01.03.2021 23:00:00,1007.26,2.14,100,7.13,7.13,0,4.41,7.08,1271.22,1.29,1.85,208,0.02,0,14.12,2.14
01.03.2021 23:10:00,1007.28,2.09,100,7.1,7.1,0,4.4,7.05,1271.48,1.05,1.34,229.5,0.03,0,14.07,2.09
01.03.2021 23:20:00,1007.29,1.9,100,7.01,7.01,0,4.34,6.96,1272.43,1.65,2.05,224.8,0.04,0,14.03,1.9
01.03.2021 23:30:00,1007.31,1.67,100,6.89,6.89,0,4.27,6.84,1273.56,1.66,2.12,228.4,0.16,0,13.98,1.67
01.03.2021 23:40:00,1007.3,1.63,100,6.87,6.87,0,4.26,6.82,1273.73,1.9,2.51,222.5,0.14,0,13.92,1.63
01.03.2021 23:50:00,1007.22,1.51,100,6.81,6.81,0,4.22,6.77,1274.22,2.27,2.69,224.2,0.23,0,13.83,1.51
02.03.2021 00:00:00,1007.16,1.42,100,6.77,6.77,0,4.19,6.72,1274.61,2.25,2.98,227.7,0.12,0,13.71,1.42
02.03.2021 00:10:00,1007.17,1.22,100,6.68,6.68,0,4.13,6.63,1275.56,2.58,3.17,226.8,0.13,0,13.55,1.22
02.03.2021 00:20:00,1007.14,1.12,100,6.62,6.62,0,4.1,6.58,1276.04,2.77,3.46,235.5,0.16,0,13.38,1.12
02.03.2021 00:30:00,1007.24,1.11,100,6.62,6.62,0,4.1,6.57,1276.2,2.28,2.78,246.2,0.12,0,13.18,1.11
02.03.2021 00:40:00,1007.32,1.1,100,6.62,6.62,0,4.1,6.57,1276.35,2.01,2.54,251.8,0.18,0,13,1.1
02.03.2021 00:50:00,1007.38,1.16,100,6.64,6.64,0,4.11,6.59,1276.16,1.25,1.89,258.2,0.17,0,12.87,1.16
02.03.2021 01:00:00,1007.46,1.32,100,6.72,6.72,0,4.16,6.67,1275.48,0.44,1.17,241,0.18,0,12.78,1.32
02.03.2021 01:10:00,1007.54,1.47,100,6.8,6.8,0,4.21,6.75,1274.81,0.61,1.49,51.3,0.19,0,12.74,1.47
02.03.2021 01:20:00,1007.57,1.44,100,6.78,6.78,0,4.2,6.73,1275.01,0.87,1.69,100.7,0.09,0,12.74,1.44
02.03.2021 01:30:00,1007.62,1.34,100,6.73,6.73,0,4.17,6.68,1275.54,0.97,1.72,31.1,0.06,0,12.75,1.34
02.03.2021 01:40:00,1007.58,1.36,100,6.74,6.74,0,4.17,6.69,1275.39,0.8,1.3,187,0.12,0,12.75,1.36
02.03.2021 01:50:00,1007.49,1.42,100,6.77,6.77,0,4.19,6.72,1275,0.63,1.33,187.8,0.13,0,12.74,1.42
02.03.2021 02:00:00,1007.46,1.4,100,6.76,6.76,0,4.19,6.71,1275.05,1.21,1.58,142.8,0.12,0,12.76,1.4
02.03.2021 02:10:00,1007.51,1.29,100,6.71,6.71,0,4.15,6.66,1275.68,1.4,1.96,154.2,0.1,0,12.81,1.29
02.03.2021 02:20:00,1007.54,1.25,100,6.69,6.69,0,4.14,6.64,1275.92,1.42,2.16,163.1,0.11,0,12.86,1.25
02.03.2021 02:30:00,1007.45,1.24,100,6.68,6.68,0,4.14,6.63,1275.82,1.18,1.82,148.5,0.12,0,12.9,1.24
02.03.2021 02:40:00,1007.34,1.18,100,6.65,6.65,0,4.12,6.6,1276.01,1.45,2.13,171.6,0.11,0,12.94,1.18
02.03.2021 02:50:00,1007.26,1.1,100,6.61,6.61,0,4.09,6.57,1276.29,1.57,2.47,184,0.1,0,12.97,1.1
02.03.2021 03:00:00,1007.23,1.04,100,6.59,6.59,0,4.08,6.54,1276.52,1.52,2.1,202.9,0.13,0,12.99,1.04
02.03.2021 03:10:00,1007.22,0.93,100,6.54,6.54,0,4.05,6.49,1277.04,1.65,2.24,216.3,0.3,0,12.99,0.93
02.03.2021 03:20:00,1007.2,0.84,100,6.49,6.49,0,4.02,6.45,1277.46,1.52,2.02,208.8,0.24,0,12.95,0.84
02.03.2021 03:30:00,1007.14,0.75,100,6.45,6.45,0,3.99,6.41,1277.82,1.65,2.15,217.6,0.22,0,12.9,0.75
02.03.2021 03:40:00,1007.08,0.59,100,6.38,6.38,0,3.95,6.33,1278.54,2,2.56,226.3,0,0,12.84,0.59
02.03.2021 03:50:00,1007.02,0.46,100,6.32,6.32,0,3.91,6.27,1279.09,2.81,3.27,232.1,0.1,0,12.75,0.46
02.03.2021 04:00:00,1006.99,0.28,100,6.24,6.24,0,3.86,6.19,1279.92,2.87,3.51,228.3,0.13,0,12.6,0.28
02.03.2021 04:10:00,1006.98,0.15,100,6.17,6.17,0,3.82,6.13,1280.57,2.67,3.26,228,0.12,0,12.4,0.15
02.03.2021 04:20:00,1006.95,0.05,100,6.13,6.13,0,3.79,6.09,1281.04,2.43,3.04,231.5,0.12,0,12.19,0.05
02.03.2021 04:30:00,1007.01,0.03,100,6.12,6.12,0,3.79,6.08,1281.18,2.18,2.75,230.5,0.23,0,12,0.03
02.03.2021 04:40:00,1007,0.1,100,6.15,6.15,0,3.81,6.11,1280.86,1.95,2.89,211.7,0.43,0,11.86,0.1
02.03.2021 04:50:00,1007.02,0.19,100,6.19,6.19,0,3.83,6.15,1280.43,1.8,2.92,188.3,0.37,0,11.76,0.19
02.03.2021 05:00:00,1006.99,0.02,100,6.12,6.12,0,3.79,6.08,1281.2,2.47,3.2,231.6,0.43,0,11.7,0.02
02.03.2021 05:10:00,1006.97,-0.18,100,6.03,6.03,0,3.73,5.98,1282.2,2.54,3.13,236.8,0.44,0,11.64,-0.19
02.03.2021 05:20:00,1006.96,-0.36,100,5.95,5.95,0,3.68,5.91,1283.05,2.51,3,236.6,0.42,0,11.56,-0.36
02.03.2021 05:30:00,1006.95,-0.33,100,5.96,5.96,0,3.69,5.92,1282.91,2.53,3.25,223.2,0.43,0,11.46,-0.34
02.03.2021 05:40:00,1006.93,-0.32,100,5.96,5.96,0,3.69,5.92,1282.83,2.4,3.08,228.4,0.42,0,11.36,-0.32
02.03.2021 05:50:00,1006.99,-0.35,100,5.95,5.95,0,3.68,5.91,1283.05,2.45,3.52,227,0.49,0,11.25,-0.35
02.03.2021 06:00:00,1007.05,-0.28,100,5.98,5.98,0,3.7,5.94,1282.77,1.74,3.28,221.4,0.41,0,11.15,-0.28
02.03.2021 06:10:00,1007.05,-0.14,100,6.05,6.05,0,3.74,6.01,1282.06,1.64,2.92,193.5,0.49,0,11.08,-0.14
02.03.2021 06:20:00,1007.01,-0.15,100,6.04,6.04,0,3.74,6,1282.07,1.43,2.92,196.4,0.46,0,11.06,-0.15
02.03.2021 06:30:00,1007,-0.09,100,6.07,6.07,0,3.76,6.03,1281.76,1.51,2.78,182.9,0.47,0,11.07,-0.09
02.03.2021 06:40:00,1007,-0.21,100,6.01,6.01,0,3.72,5.97,1282.39,2.44,3.5,184,0.58,0,11.11,-0.22
02.03.2021 06:50:00,1007.03,-0.27,100,5.99,5.99,0,3.71,5.95,1282.71,2.13,3.04,197,1.17,1.65,11.15,-0.27
02.03.2021 07:00:00,1007.07,-0.31,100,5.97,5.97,0,3.7,5.93,1282.93,1.78,2.49,198.8,2.42,4.95,11.16,-0.31
02.03.2021 07:10:00,1007.05,-0.26,100,6,6,0,3.71,5.95,1282.64,1.82,2.46,166.3,4.87,10.72,11.18,-0.26
02.03.2021 07:20:00,1007.1,-0.29,100,5.98,5.98,0,3.7,5.94,1282.89,1.53,2.49,189,8.56,18.26,11.21,-0.29
02.03.2021 07:30:00,1007.19,-0.43,100,5.92,5.92,0,3.66,5.88,1283.68,2.03,2.79,146.8,14.72,29.66,11.25,-0.43
02.03.2021 07:40:00,1007.32,-0.5,100,5.89,5.89,0,3.65,5.85,1284.17,1.58,2.24,145.7,20.28,40.81,11.28,-0.5
02.03.2021 07:50:00,1007.44,-0.53,100,5.87,5.87,0,3.63,5.83,1284.52,1.2,1.91,145,26.1,52.46,11.32,-0.53
02.03.2021 08:00:00,1007.5,-0.54,100,5.87,5.87,0,3.63,5.83,1284.63,1.05,1.95,150,32.09,65.01,11.38,-0.54
02.03.2021 08:10:00,1007.52,-0.54,100,5.87,5.87,0,3.63,5.83,1284.62,0.95,2.1,185.8,39.42,80.3,11.44,-0.54
02.03.2021 08:20:00,1007.51,-0.48,100,5.9,5.9,0,3.65,5.85,1284.32,1.37,2.22,147.2,50.07,100.46,11.51,-0.48
02.03.2021 08:30:00,1007.55,-0.53,100,5.87,5.87,0,3.63,5.83,1284.65,1.68,2.32,138.3,58.89,118.7,11.59,-0.53
02.03.2021 08:40:00,1007.57,-0.56,100,5.86,5.86,0,3.63,5.82,1284.81,1.78,2.52,180.4,67.71,136.68,11.66,-0.56
02.03.2021 08:50:00,1007.61,-0.63,100,5.83,5.83,0,3.61,5.79,1285.2,1.93,2.81,192,83.18,167.37,11.73,-0.63
02.03.2021 09:00:00,1007.66,-0.57,100,5.86,5.86,0,3.62,5.81,1284.98,1.31,2.16,157,112.84,224.33,11.78,-0.57
02.03.2021 09:10:00,1007.73,-0.52,100,5.88,5.88,0,3.64,5.84,1284.79,1.39,2.32,177.5,119.34,237.51,11.84,-0.52
02.03.2021 09:20:00,1007.75,-0.45,100,5.91,5.91,0,3.66,5.87,1284.48,1.29,2.24,170.4,136.88,271.85,11.95,-0.45
02.03.2021 09:30:00,1007.71,-0.36,100,5.95,5.95,0,3.68,5.91,1283.98,1.49,2.59,211.6,149.47,294.53,12.09,-0.36
02.03.2021 09:40:00,1007.7,-0.33,100,5.96,5.96,0,3.69,5.92,1283.85,1.25,2.27,205.3,160.22,314.6,12.26,-0.33
02.03.2021 09:50:00,1007.71,-0.23,100,6,6,0,3.71,5.96,1283.38,1.34,2.02,210.1,181.67,350.69,12.45,-0.23
02.03.2021 10:00:00,1007.68,-0.05,100,6.08,6.08,0,3.76,6.04,1282.45,1.49,2.2,205.6,214.04,409.1,12.64,-0.05
02.03.2021 10:10:00,1007.62,0.26,100,6.23,6.23,0,3.85,6.18,1280.84,1.26,1.98,207.7,244.07,467.98,12.86,0.26
02.03.2021 10:20:00,1007.62,0.54,100,6.35,6.35,0,3.93,6.3,1279.49,1.32,2.21,205.8,240.13,459.99,13.12,0.54
02.03.2021 10:30:00,1007.59,0.89,100,6.51,6.51,0,4.03,6.47,1277.73,0.85,1.63,188.9,324.37,612.58,13.4,0.89
02.03.2021 10:40:00,1007.54,1.4,100,6.76,6.76,0,4.18,6.71,1275.19,0.87,1.49,195.2,366.73,718.42,13.75,1.4
02.03.2021 10:50:00,1007.53,1.84,100,6.98,6.98,0,4.32,6.92,1273.03,1.16,1.85,203.2,475.83,874.46,14.21,1.84
02.03.2021 11:00:00,1007.46,2.62,100,7.38,7.38,0,4.57,7.32,1269.14,0.79,2.09,155.2,488.97,906.91,14.76,2.62
02.03.2021 11:10:00,1007.38,3.38,100,7.79,7.79,0,4.82,7.73,1265.32,0.78,1.64,157.8,501.89,930.15,15.38,3.38
02.03.2021 11:20:00,1007.32,4.42,100,8.38,8.38,0,5.19,8.32,1260.25,0.75,1.46,158.5,510.5,948.55,16.03,4.42
02.03.2021 11:30:00,1007.23,5.13,98.7,8.92,8.81,0.12,5.46,8.74,1255.88,0.72,1.27,133.5,518.64,966.07,16.68,5.32
02.03.2021 11:40:00,1007.2,4.39,88.7,9.43,8.36,1.07,5.18,8.3,1252.5,0.67,1.77,141.4,525.93,979.7,17.32,6.11
02.03.2021 11:50:00,1007.16,3.86,81.8,9.85,8.06,1.79,4.99,8,1249.74,0.72,1.34,134.3,532.66,991.09,17.93,6.74
02.03.2021 12:00:00,1007.04,3.81,78.69,10.2,8.03,2.17,4.97,7.97,1247.34,0.75,1.6,160,537.51,1000.53,18.49,7.25
02.03.2021 12:10:00,1006.88,3.99,75.03,10.83,8.13,2.71,5.04,8.07,1243.2,0.58,1.61,177.8,539.87,1006.29,19,8.13
02.03.2021 12:20:00,1006.72,3.82,70.74,11.35,8.03,3.32,4.98,7.98,1240.01,0.77,1.9,128.7,541.1,1011.03,19.49,8.82
02.03.2021 12:30:00,1006.5,3.53,67.88,11.59,7.87,3.72,4.88,7.82,1238.45,1,1.48,98.6,541.53,1012.27,19.98,9.13
02.03.2021 12:40:00,1006.35,3.65,66.25,11.98,7.94,4.04,4.92,7.89,1236.08,0.8,1.41,115.2,539.94,1011.45,20.41,9.62
02.03.2021 12:50:00,1006.18,3.69,62.18,12.81,7.96,4.84,4.94,7.91,1231.55,1.06,1.98,141.1,536.78,1006.26,20.83,10.61
02.03.2021 13:00:00,1006,3.66,59.25,13.41,7.94,5.46,4.93,7.9,1228.35,1.03,1.97,136.5,532.46,999.36,21.31,11.3
02.03.2021 13:10:00,1005.87,3.4,55.59,14.03,7.8,6.23,4.84,7.75,1225.34,0.88,1.69,150.9,527.19,991.29,21.85,11.98
02.03.2021 13:20:00,1005.79,3.67,54.81,14.5,7.95,6.55,4.93,7.9,1222.97,0.86,1.58,108.9,519.35,978.18,22.43,12.49
02.03.2021 13:30:00,1005.7,3.77,55.8,14.35,8.01,6.34,4.97,7.96,1223.52,1.13,1.8,33.41,510.02,961.35,23.03,12.33
02.03.2021 13:40:00,1005.58,3.56,54.09,14.58,7.89,6.69,4.89,7.84,1222.4,1.06,1.9,57.64,501.66,944.04,23.58,12.57
02.03.2021 13:50:00,1005.46,3.49,52.33,15,7.85,7.15,4.87,7.81,1220.44,0.93,1.64,78.14,490.59,923.84,24.09,13
02.03.2021 14:00:00,1005.36,3.54,49.89,15.79,7.88,7.91,4.89,7.84,1216.95,0.47,1.23,141.7,477.63,901.41,24.61,13.79
02.03.2021 14:10:00,1005.28,3.57,47.71,16.55,7.89,8.65,4.9,7.85,1213.8,0.61,1.4,61.76,463.96,875,25.17,14.51
02.03.2021 14:20:00,1005.24,3.22,47.91,16.07,7.7,8.37,4.78,7.66,1215.74,1.52,2.32,41.7,451.39,849.04,25.7,14.06
02.03.2021 14:30:00,1005.19,3.02,48.12,15.77,7.59,8.18,4.71,7.55,1216.96,1.99,2.63,39.4,440.11,822.46,26.13,13.77
02.03.2021 14:40:00,1005.15,3.49,49.07,16,7.85,8.15,4.87,7.81,1215.85,1.29,2.56,59.66,423.25,790.3,26.39,13.99
02.03.2021 14:50:00,1005.06,3.99,49.97,16.27,8.13,8.14,5.05,8.09,1214.52,2.35,3.22,46.93,406.81,757.01,26.57,14.25
02.03.2021 15:00:00,1004.99,4.54,52.21,16.19,8.45,7.74,5.25,8.41,1214.63,2.85,3.7,43.48,388.78,720.76,26.67,14.17
02.03.2021 15:10:00,1004.94,5.07,53.51,16.4,8.77,7.62,5.45,8.73,1213.57,2.53,3.57,44.71,368.23,683.74,26.65,14.37
02.03.2021 15:20:00,1004.86,5.21,53.77,16.47,8.86,7.61,5.5,8.81,1213.14,3.2,4.35,48.59,347.81,644.3,26.58,14.44
02.03.2021 15:30:00,1004.79,5.86,57.27,16.19,9.27,6.92,5.76,9.23,1214.01,3.74,4.63,41.74,325.94,603.79,26.44,14.17
02.03.2021 15:40:00,1004.72,6.62,60.78,16.07,9.77,6.3,6.07,9.72,1214.15,3.46,4.9,42.35,302.46,561.57,26.21,14.06
02.03.2021 15:50:00,1004.65,6.6,62.14,15.7,9.76,5.94,6.06,9.71,1215.61,3.91,4.69,38.67,280.65,522.53,25.93,13.7
02.03.2021 16:00:00,1004.62,6.83,64.15,15.45,9.91,5.54,6.16,9.86,1216.55,3.64,4.57,33.45,255.49,475.13,25.6,13.45
02.03.2021 16:10:00,1004.64,7.07,66.63,15.13,10.08,5.05,6.26,10.03,1217.86,3.85,5.41,29.01,231.45,430.34,25.26,13.13
02.03.2021 16:20:00,1004.62,7.32,68.5,14.97,10.25,4.72,6.37,10.21,1218.44,3.29,5.35,27.07,205.5,382.34,24.9,12.97
02.03.2021 16:30:00,1004.59,7.36,69.96,14.7,10.28,4.41,6.39,10.23,1219.58,3.65,5.16,30.66,180.4,334.34,24.58,12.69
02.03.2021 16:40:00,1004.59,7.36,70.98,14.49,10.28,4.2,6.39,10.23,1220.52,3.33,4.95,25.03,155.94,286.3,24.25,12.47
02.03.2021 16:50:00,1004.59,7.29,71.96,14.21,10.23,3.98,6.36,10.18,1221.79,3.42,4.35,21.95,131.5,235.37,23.92,12.18
02.03.2021 17:00:00,1004.58,7.29,73.51,13.91,10.23,3.69,6.36,10.18,1223.15,3.41,4.54,26.58,105.67,182.52,23.57,11.86
02.03.2021 17:10:00,1004.57,7.27,74.74,13.67,10.22,3.45,6.35,10.17,1224.31,2.87,3.82,27.81,81.86,137.18,23.21,11.59
02.03.2021 17:20:00,1004.58,7.15,75.59,13.4,10.13,3.27,6.3,10.08,1225.65,3.14,4.35,17.45,61.32,99.42,22.83,11.29
02.03.2021 17:30:00,1004.64,7.06,76.32,13.2,10.07,3.12,6.26,10.02,1226.73,3.51,4.35,13.97,41.88,67.67,22.43,11.06
02.03.2021 17:40:00,1004.68,7.03,77.1,13.03,10.05,2.98,6.24,10,1227.61,3.53,4.34,14.87,14.03,39.43,21.96,10.87
02.03.2021 17:50:00,1004.67,6.95,77.57,12.88,9.99,2.89,6.21,9.95,1228.37,3.36,4.55,17.25,7.42,23.89,21.41,10.7
02.03.2021 18:00:00,1004.65,6.89,78.89,12.61,9.95,2.66,6.18,9.9,1229.75,3.31,4.48,21.67,2.71,11.97,20.85,10.38
02.03.2021 18:10:00,1004.74,6.78,79.58,12.41,9.88,2.53,6.14,9.83,1230.94,3.47,4.71,19.43,0,4.34,20.33,10.14
02.03.2021 18:20:00,1004.78,6.71,80.1,12.27,9.83,2.44,6.11,9.78,1231.74,2.99,3.65,8.44,0,0,19.85,9.97
02.03.2021 18:30:00,1004.82,6.58,80.7,12.07,9.74,2.33,6.05,9.7,1232.87,2.84,3.51,3.04,0,0,19.42,9.73
02.03.2021 18:40:00,1004.89,6.49,81,11.95,9.68,2.27,6.01,9.63,1233.65,2.55,3.42,8.28,0,0,19.02,9.58
02.03.2021 18:50:00,1004.92,6.43,81.7,11.8,9.64,2.16,5.99,9.59,1234.54,2.41,3.23,13.04,0,0,18.68,9.39
02.03.2021 19:00:00,1004.89,6.35,82.1,11.68,9.59,2.09,5.96,9.54,1235.17,1.47,2.19,15.12,0,0,18.38,9.24
02.03.2021 19:10:00,1004.84,6.26,82.8,11.51,9.53,1.98,5.92,9.48,1236.1,0.51,2.13,344,0,0,18.14,9.02
02.03.2021 19:20:00,1004.92,6.2,84.2,11.27,9.49,1.78,5.89,9.44,1237.58,0.35,0.94,307.7,0,0,17.95,8.71
02.03.2021 19:30:00,1004.91,6.14,84.8,11.14,9.45,1.69,5.87,9.4,1238.33,0.25,0.46,276.1,0,0,17.79,8.54
02.03.2021 19:40:00,1004.89,6.09,84.3,11.17,9.42,1.75,5.85,9.37,1238.15,0.35,0.71,62.92,0,0,17.65,8.58
02.03.2021 19:50:00,1004.85,6.03,85.1,11.02,9.38,1.64,5.83,9.33,1239,0.59,1.06,35.64,0,0,17.51,8.38
02.03.2021 20:00:00,1004.82,5.98,87.5,10.68,9.35,1.34,5.81,9.3,1240.98,0.72,1.09,61.18,0,0,17.37,7.92
02.03.2021 20:10:00,1004.82,5.97,89.5,10.43,9.34,1.1,5.8,9.29,1242.51,0.73,1.09,63.74,0,0,17.22,7.58
02.03.2021 20:20:00,1004.78,5.91,90.4,10.29,9.3,0.99,5.78,9.26,1243.4,0.49,0.77,76.31,0,0,17.05,7.37
02.03.2021 20:30:00,1004.79,5.81,90.8,10.17,9.24,0.94,5.74,9.19,1244.15,0.21,0.35,274.6,0,0,16.87,7.21
02.03.2021 20:40:00,1004.82,5.71,91.5,10.02,9.17,0.85,5.7,9.13,1245.18,0.37,0.55,169.8,0,0,16.71,7
02.03.2021 20:50:00,1004.87,5.67,92,9.94,9.15,0.8,5.68,9.1,1245.79,0.2,0.35,21.4,0,0,16.57,6.88
02.03.2021 21:00:00,1004.88,5.53,91.7,9.88,9.06,0.82,5.63,9.02,1246.25,0.62,1.95,198.9,0,0,16.43,6.78
02.03.2021 21:10:00,1004.84,5.21,93.2,9.51,8.86,0.65,5.5,8.82,1248.77,1.61,2.83,213.9,0,0,16.29,6.23
02.03.2021 21:20:00,1004.8,5.26,95.2,9.34,8.89,0.45,5.52,8.85,1249.89,1.41,2.21,217.8,0,0,16.14,5.97
02.03.2021 21:30:00,1004.8,5.3,95.1,9.38,8.92,0.46,5.54,8.87,1249.61,1.42,1.96,225.4,0,0,15.97,6.03
02.03.2021 21:40:00,1004.84,5.21,93.9,9.43,8.86,0.58,5.5,8.81,1249.28,1.48,2.06,227.6,0,0,15.81,6.11
02.03.2021 21:50:00,1004.86,5.1,94,9.35,8.79,0.56,5.46,8.75,1249.89,0.76,1.2,202,0,0,15.67,5.99
02.03.2021 22:00:00,1004.83,4.82,94.9,9.08,8.62,0.46,5.35,8.58,1251.84,0.51,0.88,172.2,0,0,15.55,5.57
02.03.2021 22:10:00,1004.82,4.71,96.8,8.83,8.55,0.28,5.31,8.51,1253.64,0.55,1.1,185.5,0,0,15.44,5.17
02.03.2021 22:20:00,1004.8,4.52,97.2,8.68,8.44,0.24,5.24,8.4,1254.79,0.5,0.92,125.8,0,0,15.31,4.92
